"Date","Predicted_AvTemp"
2020-07-05,15.7859198693148
2020-07-06,16.0952452799724
2020-07-07,15.888794523695
2020-07-08,16.0889406943947
2020-07-09,15.8430687311378
2020-07-10,16.5799516257536
2020-07-11,16.3756488891819
2020-07-12,16.4391718650278
2020-07-13,16.3246703370229
2020-07-14,16.5354562432153
2020-07-15,16.433759960557
2020-07-16,16.385455177415
2020-07-17,16.0035441324554
2020-07-18,16.0362683570976
2020-07-19,16.6528348354508
2020-07-20,16.7022916103912
2020-07-21,16.7558859302539
2020-07-22,16.6958363095708
2020-07-23,16.4535244450113
2020-07-24,16.6567783330935
2020-07-25,16.6987797875548
2020-07-26,16.4345741610326
2020-07-27,16.3571625257122
2020-07-28,16.9025877325609
2020-07-29,16.5539014398105
2020-07-30,16.8316586975862
